Rating,Restaurant Name,Categories,Average Rating,Experience Date,Username,Review Title,Information,Review Text 
5,Hawksmoor at Home ,['Meal Delivery'],4.1,2021-05-23,Steve Kirby,Meal Kit Revelation,,"Was fortunate enough to receive a Hawksmoor Roast kit for two as a birthday present from friends.  What a feast.  The beef was sublime and cooked perfectly medium rare (but had to go by internal temp rather than time). The veggies were perfect and the roast potatoes pretty good (not as good as home made but due to prep methods needed for ambient temp delivery were OK). The gravy with added bone marrow was nothing short of awesome.   Afters were sticky toffee pudding, toffe sauce and clotted cream which went down a treat.  Portion size for two was very generous and would probably feed three at a push.  If you can't get to their restaurants then this is the next best thing."
5,Hawksmoor at Home ,['Meal Delivery'],4.1,2017-04-22,RALPH BELL,They have THE BEST sticky toffee pudding,,"Exceptional steak, and facets, dessert was notable. might pass again for the steak and sticky toffee pudding any day. tremendous service as properly. i used to be tempted to buy the cookbook however did not. Meat was organized rather with splendid flavor. They write up at the chalkboards what cuts are nevertheless avail within the kitchen."
5,Hawksmoor at Home ,['Meal Delivery'],4.1,2022-02-07,Marcia May,Mouthwatering Dinner at home,,"I ordered the Dinner for two meal at home, which I received last Saturday and bloody hell it was lush! Sour cherry negroni to start, was subtle and fun.Mouthwatering steak, creamed spinach, thrice cooked chips in beef fat, garlic mushrooms all washed down with a bottle of Rioja. Sticky toffee pudding and clotted cream for dessert. Every mouthful was delicious and a real treat. All the ingredients were of high quality and our house smelt amazing as we cooked the ingredients, our neighbour's cat jumped through our kitchen window to try get some! Great quality and all items complementing the others. The dessert was lighter than expected and marvelous.Forget any other take/aways - treat yourself to this fantastic meal for a perfect date night in. Can't wait to try another order from there."
5,Hawksmoor at Home ,['Meal Delivery'],4.1,2021-12-21,Sharon Haydn,Fabulous fillet!,,"Just had the fillet 3 course box to celebrate my husband’s birthday.  Wow! It exceeded all our expectations- delivery very efficient, portions very generous and the quality of the food was first class.  Every mouthful was delicious and the star of the show- the fillet steaks- were among the best we’ve ever eaten! Highly recommend this box for a special occasion meal at home, we’ll definitely be ordering again."
5,Hawksmoor at Home ,['Meal Delivery'],4.1,2021-04-14,Anne Awwad,We had the rib eye three course meal…,,"We had the rib eye three course meal for my husband's birthday on 8th April,  it was superb. I cook a lot but even so appreciated the instructions re cooking the steak which I followed and I can honestly say we have never eaten a steak as tasty. The portions were huge, even my husband who has a huge appetite couldn't finish the steak. The sticky toffee pudding was excellent when we managed to eat it the following day.Customer service was excellent when I raised a query prior to and post delivery.  Highly recommended"
Rating,Restaurant Name,Categories,Average Rating,Experience Date,Username,Review Title,Information,Review Text
5,Hawksmoor at Home ,['Meal Delivery'],4.1,2021-04-25,customer EH ,Wonderful steaks!,,"We have now enjoyed two Hawksmoor at Home meals, one as a gift and one for a birthday celebration. We have also sent them to both our sons and have recommended them to lots of friends. The steaks have all been superb and the vegetables are delicious. For those of us who are not within travelling distance of the restaurant, we hope that you will continue with the boxes even when the restaurant re-opens."
3,Hawksmoor at Home ,['Meal Delivery'],4.1,2021-08-14,Colin Birt,The main reason for going to Hawksmoor was poor,,"I have eaten in Hawksmooor before and raved about it, my wife said that for a special occasion i had to take herwe went to Hawksmoor at Seven Dials at lunchtime on the 7th August and every ting was as expected until it came to the food.I had a salad starter which was ok except that the croutons were soft, my wife starts was fine,  we both ordered steaks, after all what else would you order in Hawksmoor?Both steaks were coked well but the quality was poor, being very tuff and both were left only partly eaten, the waiter did ask if there was a problem and I know we should have complained but we didn't, we had the cheese and biscuits, paid the bill and left.We will eat at Hawksmoor again but maybe not Seven Dials"
5,Hawksmoor at Home ,['Meal Delivery'],4.1,2021-08-14,Miss S,Happy!,,"I sent the fillet steak @home box for my Dad’s 82nd birthday. Delivery was faultless. From what my Dad told me and having seen the impressive photos, my Mum and he absolutely loved the whole experience (and are saving the sticky toffee pudding for tomorrow). My Dad said that it was one of the best steak dinners that he can remember having - and if that’s not an endorsement, I don’t know what is! Thanks Hawksmoor - love your restaurants and it’s brilliant that you’re really delivering on the @home experience too."
1,Hawksmoor at Home ,['Meal Delivery'],4.1,2022-10-21,Reviewer,Overly priced and cold food.,,"Went there for a birthday celebration. *Made as special requests in advance, received nothing. *Waited 30 minutes to place our orders. *Loads of foods were sold out on the menu. *Overly priced and arrived cold. *Food has no taste or flavour very bland."
3,Hawksmoor at Home ,['Meal Delivery'],4.1,2021-06-21,Jodie Smith,Everything was fine!,,"I have absolutely no complaints about our dinner at Hawksmoor, however I wasn’t wowed by anything either. The restaurant itself was nice enough, the staff were friendly and polite, the atmosphere was okay, the food was good. It was a pleasant experience."
