Rating,Restaurant Name,Categories,Average Rating,Experience Date,Username,Review Title,Information,Review Text
5,Barmans.co.uk,['Restaurant'],4.6,2016-05-25,Viragh Attila,Order,"Catering equipment suppliers of Bar Equipment, Bottle Coolers, Commercial Refrigeration, Bar Sundries, Ice Makers, Glassware and much more...",Quick and sharp deal.

5,Barmans.co.uk,['Restaurant'],4.6,2016-05-20,Mr Chris Lloyd,Optic pourers,"Catering equipment suppliers of Bar Equipment, Bottle Coolers, Commercial Refrigeration, Bar Sundries, Ice Makers, Glassware and much more...",Great customer service

5,Barmans.co.uk,['Restaurant'],4.6,2016-08-12,Jean Harwood,Fantastic service from start to finish !!,"Catering equipment suppliers of Bar Equipment, Bottle Coolers, Commercial Refrigeration, Bar Sundries, Ice Makers, Glassware and much more...",Highly recommend !!

5,Barmans.co.uk,['Restaurant'],4.6,2016-09-15,Damon Harvey,"Great product, speedy service","Catering equipment suppliers of Bar Equipment, Bottle Coolers, Commercial Refrigeration, Bar Sundries, Ice Makers, Glassware and much more...","Excellent, thanks!"

5,Barmans.co.uk,['Restaurant'],4.6,2016-01-25,Sally Lamb,Brilliant service came next day. Lovely items just what we wanted. Thanks,"Catering equipment suppliers of Bar Equipment, Bottle Coolers, Commercial Refrigeration, Bar Sundries, Ice Makers, Glassware and much more...",Brilliant service

5,Barmans.co.uk,['Restaurant'],4.6,2016-04-22,stephen king,Delivery of glasses,"Catering equipment suppliers of Bar Equipment, Bottle Coolers, Commercial Refrigeration, Bar Sundries, Ice Makers, Glassware and much more...",Excellent service received.

5,Barmans.co.uk,['Restaurant'],4.6,2017-02-16,andrew kerr,good service,"Catering equipment suppliers of Bar Equipment, Bottle Coolers, Commercial Refrigeration, Bar Sundries, Ice Makers, Glassware and much more...",good product

4,Barmans.co.uk,['Restaurant'],4.6,2016-10-24,ANDY PENFOLD,very good service however delivery address was incorrect,"Catering equipment suppliers of Bar Equipment, Bottle Coolers, Commercial Refrigeration, Bar Sundries, Ice Makers, Glassware and much more...",excellent service

1,Nisbets Limited,['Restaurant'],2.0,2024-01-12,Binthus Design Ltd,i supposed to get my order in next day,"Nisbets is Europes largest supplier of catering equipment, with over 30 years experience serving the catering trade. With Nisbets next day delivery promise and a huge product range, spanning over 20,000 lines from Chef Clothing, Knives and Utensils through to Cooking Machines and Refrigeration. It is no wonder they are number 1 and used by hundreds of thousands of customers worldwide.","i supposed to get my order in one day right after my order placed but it has been 5 days delay and they keep sending their automate ""sorry"" mails with no any ETA dateThey cant even organise one simple envolope Stay away from this ""just well designed web page ""compnay for your business."

1,Nisbets Limited,['Restaurant'],2.0,2024-01-17,Amy,Always late and often broken,"Nisbets is Europes largest supplier of catering equipment, with over 30 years experience serving the catering trade. With Nisbets next day delivery promise and a huge product range, spanning over 20,000 lines from Chef Clothing, Knives and Utensils through to Cooking Machines and Refrigeration. It is no wonder they are number 1 and used by hundreds of thousands of customers worldwide.","So they are supposed to offer Next day delivery on orders before 6pm.  Had an event tonight and needed wine, beer and champagne glasses.  The event is tonight and was last minute, so ordered yesterday, all items were in stock and available for next day delivery.However, email first thing this morning saying out for delivery with Parcelforce (great), follow up email saying one of the lines was not dispatched and will only be delivered tomorrow.  Check the tracking of the items that are supposedly coming and they are only delivering the wine glasses.So the wine glasses delivered, the beer glasses booked on ParcelForce but not actually sent, and the flutes weren't sent at all.  And 4 of the wine glasses were broken.This is the third order in a row that you have messed up, so it will be our last."

1,Nisbets Limited,['Restaurant'],2.0,2024-01-17,Deborah Durnion,❌WARNING ❌DO NOT PURCHASE FROM THIS…,"Nisbets is Europes largest supplier of catering equipment, with over 30 years experience serving the catering trade. With Nisbets next day delivery promise and a huge product range, spanning over 20,000 lines from Chef Clothing, Knives and Utensils through to Cooking Machines and Refrigeration. It is no wonder they are number 1 and used by hundreds of thousands of customers worldwide.",❌WARNING ❌DO NOT PURCHASE FROM THIS COMPANY. WE WERE SENT A FAULTY ICE MACHINE WHICH THEY WOULD NOT OFFER A REFUND. WOULD ONLY REPAIR THE FAULT ON A BRAND NEW PIECE OF EQUIPMENT. NOW HAVING TO GO THROUGH TRADING STANDARDS !

5,Nisbets Limited,['Restaurant'],2.0,2024-01-12,Gordon Hickin,I bought a panini grill 18 months ago,"Nisbets is Europes largest supplier of catering equipment, with over 30 years experience serving the catering trade. With Nisbets next day delivery promise and a huge product range, spanning over 20,000 lines from Chef Clothing, Knives and Utensils through to Cooking Machines and Refrigeration. It is no wonder they are number 1 and used by hundreds of thousands of customers worldwide.","I bought a panini grill 18 months ago, it developed a fault, Nisbets collected it and as it couldn't be repaired they sent me a new replacement. This is a £300 bit of kit! Great service, thank you"

5,Nisbets Limited,['Restaurant'],2.0,2024-01-03,Alastair Parkes,Exceptional customer service from the…,"Nisbets is Europes largest supplier of catering equipment, with over 30 years experience serving the catering trade. With Nisbets next day delivery promise and a huge product range, spanning over 20,000 lines from Chef Clothing, Knives and Utensils through to Cooking Machines and Refrigeration. It is no wonder they are number 1 and used by hundreds of thousands of customers worldwide.","Exceptional customer service from the staff in the Reading Nisbets when I visited. The Portuguese chap who served me was very friendly and helpful. The store had good and well-priced products, so I got what I needed and a bit extra because they had some lovely knives on sale I couldn't resist. As there was a bundle deal on the knives the store didn't have in stock he ordered it for me, and it was delivered to me the next day. As a note, the lady serving other customers was also really helpful, warm, and friendly."

1,Nisbets Limited,['Restaurant'],2.0,2024-01-04,Wayne Brown,So far the service has been terrible,"Nisbets is Europes largest supplier of catering equipment, with over 30 years experience serving the catering trade. With Nisbets next day delivery promise and a huge product range, spanning over 20,000 lines from Chef Clothing, Knives and Utensils through to Cooking Machines and Refrigeration. It is no wonder they are number 1 and used by hundreds of thousands of customers worldwide.","So far the service has been terrible. I ordered some plain white plates on Dec 12th, it's now Jan 4th and still no plates, what restaurant can wait 4 weeks for plates. I thought they were a catering supplier, supplying to the Catering industry??"

1,Nisbets Limited,['Restaurant'],2.0,2023-12-19,St. Joseph's Mission,Very disappointed with service and lies!!!!…,"Nisbets is Europes largest supplier of catering equipment, with over 30 years experience serving the catering trade. With Nisbets next day delivery promise and a huge product range, spanning over 20,000 lines from Chef Clothing, Knives and Utensils through to Cooking Machines and Refrigeration. It is no wonder they are number 1 and used by hundreds of thousands of customers worldwide.","Ordered 8 gravy boats on 19th December over the phone, told they will be delivered on 19th.  Received an email on 20th saying delay and will be delivered on 21st.  Didn’t receive anything on 21st so rang on 22nd to be told they did not pick order yesterday so it would be picked that afternoon and delivered on Saturday 23rd.  They arrived on 27th, which was no good for Christmas Day!!!! When I complained they blamed Parcelforce, rather than accept responsibility themselves.  Asked to return items and want a refund.  Parcelforce have collected we will see what happens now.  Very disappointed"

2,Nisbets Limited,['Restaurant'],2.0,2023-12-18,APK,Ordered some glassware for Christmas,"Nisbets is Europes largest supplier of catering equipment, with over 30 years experience serving the catering trade. With Nisbets next day delivery promise and a huge product range, spanning over 20,000 lines from Chef Clothing, Knives and Utensils through to Cooking Machines and Refrigeration. It is no wonder they are number 1 and used by hundreds of thousands of customers worldwide.","Ordered some glassware for Christmas, some of which was on back order. First lot came as promised, but just chased the second lot to be told they won’t be delivered until after 7th January despite being told they would be delivered on the 18th December.  Don’t buy from these guys unless the item is actually in stock."

3,Nisbets Limited,['Restaurant'],2.0,2023-12-22,Jeremy Elwell,Service could be better,"Nisbets is Europes largest supplier of catering equipment, with over 30 years experience serving the catering trade. With Nisbets next day delivery promise and a huge product range, spanning over 20,000 lines from Chef Clothing, Knives and Utensils through to Cooking Machines and Refrigeration. It is no wonder they are number 1 and used by hundreds of thousands of customers worldwide.","Purchase made on next day delivery, didn't arrive as agreed.  Got mixed responses from customer service, eventually cancelled order and purchased elsewhere.  Item then arrived, tried to return and get a refund and customer service pretended my telephone number was unobtainable so didn't action.  However, in the interests of fairness, I should say I did also make another purchase a few weeks prior and that arrived as agreed."

1,Nisbets Limited,['Restaurant'],2.0,2023-12-07,Howie,AVOID- ZERO CUSTOMER SERVICE,"Nisbets is Europes largest supplier of catering equipment, with over 30 years experience serving the catering trade. With Nisbets next day delivery promise and a huge product range, spanning over 20,000 lines from Chef Clothing, Knives and Utensils through to Cooking Machines and Refrigeration. It is no wonder they are number 1 and used by hundreds of thousands of customers worldwide.","Ordered a Dualit hand blender 3 months ago via Amazon and it broke today.  Obviously outside Amazon’s T&C’s so the issue was filed direct to Nisbets via the Amazon portal.  Message picked up by “Elaine” stating it wasn’t covered as it was sent by Amazon to my business - which is a ‘commercial business’ and therefore, “theres nothing we can do”.  Pointed out in a further reply that it was sent to my business, (like ALL goods from Amazon) as there is no one home during the day.  Still not willing to help.  Escalated now to Amazon to review, and failing that Trading standards and Section 75 with credit card company.  What amazing customer service, unhelpful, rude, suggest you AVOID unless you want a heap full of aggravation!!"

1,Nisbets Limited,['Restaurant'],2.0,2023-12-05,Elvira Suess,In cahoot with Chef Leasing who are nothing more than loan sharks,"Nisbets is Europes largest supplier of catering equipment, with over 30 years experience serving the catering trade. With Nisbets next day delivery promise and a huge product range, spanning over 20,000 lines from Chef Clothing, Knives and Utensils through to Cooking Machines and Refrigeration. It is no wonder they are number 1 and used by hundreds of thousands of customers worldwide.","Stay well clear with these people...they are in bed with Chef Leasing who are dishonest, send their agents, who literally steal your equipment, then do not own up to their thieving practice and charge you interest after they delay and delay.They lie and renege on agreements made."

1,Nisbets Limited,['Restaurant'],2.0,2023-11-14,Jack Austin,Really poor service and unwilling to…,"Nisbets is Europes largest supplier of catering equipment, with over 30 years experience serving the catering trade. With Nisbets next day delivery promise and a huge product range, spanning over 20,000 lines from Chef Clothing, Knives and Utensils through to Cooking Machines and Refrigeration. It is no wonder they are number 1 and used by hundreds of thousands of customers worldwide.",Really poor service and unwilling to help when they get it wrong.Simple order came over four deliveries - incorrect items received and refusing to refund promptly.Parcels arranged to be collected and then after staying in not having the collection arranged.Replacement orders confirmed and then not arriving and being told after chasing up that they don’t know when it will be in stock.Shambles

1,Nisbets Limited,['Restaurant'],2.0,2023-07-29,Joe,"Keep away, worst company I have ever dealt with","Nisbets is Europes largest supplier of catering equipment, with over 30 years experience serving the catering trade. With Nisbets next day delivery promise and a huge product range, spanning over 20,000 lines from Chef Clothing, Knives and Utensils through to Cooking Machines and Refrigeration. It is no wonder they are number 1 and used by hundreds of thousands of customers worldwide.","Worst company I have ever dealt with, Ordered a bar blender with a spare jug in July. It was supposed to be a next-day delivery after 10 days passed, I rang somebody called James in customer services, he promised it would arrive next day. Arrived 2 days later minus the spare jug after 8 revised delivery date changes and numerous calls it arrived in November. The women in Customer services were sympathetic but the men I spoke to were rude and not very helpful. After I sent a threatening email saying that I would ask PayPal to refund my money if the matter was not resolved it finally arrived 5 months later. I wished I had checked Trustpilot reviews. I would have given them a a minus Zero rating if I could have."

3,Nisbets Limited,['Restaurant'],2.0,2023-10-20,Mr E F Smith,Next day delivery did not arrive. No communication.,"Nisbets is Europes largest supplier of catering equipment, with over 30 years experience serving the catering trade. With Nisbets next day delivery promise and a huge product range, spanning over 20,000 lines from Chef Clothing, Knives and Utensils through to Cooking Machines and Refrigeration. It is no wonder they are number 1 and used by hundreds of thousands of customers worldwide.",UK15469066 - ordered a set of plates I needed for a event for next day delivery and paid extra for pm delivery. Items did not arrive. Received no update. Live chat said there was a delay and wouldn't arrive until next week. But they won't cancel the order and refund me. I have to go through the hassle of taking delivery and sending them back to get a refund.UPDATE: plates showed up unexpectedly on Saturday and the response from the customer service team on Monday was much better than live chat on the Friday.
